Customer ID,Name,Transaction Amount,Transaction Method,Timestamp
932,Michael,702.2,Credit Card,2023-10-22 23:31:14
312,Michael,777.79,Mobile Payment,2023-10-22 23:31:15
867,Emily,177.24,Cash,2023-10-22 23:31:16
457,Emma,39.15,Mobile Payment,2023-10-22 23:31:17
680,Michael,690.5,Bank Transfer,2023-10-22 23:31:18
989,Michael,459.99,Mobile Payment,2023-10-22 23:31:19
199,Emma,968.49,Mobile Payment,2023-10-22 23:31:20
735,David,214.08,Bank Transfer,2023-10-22 23:31:21
725,John,510.4,Mobile Payment,2023-10-22 23:31:22
329,Jessica,286.59,Bank Transfer,2023-10-22 23:31:23
90,John,818.67,Cash,2023-10-22 23:31:24
598,David,793.16,Bank Transfer,2023-10-22 23:31:25
381,Sarah,587.96,Cash,2023-10-22 23:31:26
328,Sarah,231.18,Debit Card,2023-10-22 23:31:27
42,David,981.34,Mobile Payment,2023-10-22 23:31:28
755,Michael,891.22,Mobile Payment,2023-10-22 23:31:29
485,Chris,509.5,Cash,2023-10-22 23:31:30
730,Daniel,694.54,Debit Card,2023-10-22 23:31:31
382,Sarah,782.61,Cash,2023-10-22 23:31:32
264,Emily,351.49,Credit Card,2023-10-22 23:31:33
771,Alex,26.02,Credit Card,2023-10-22 23:31:34
828,Emily,307.8,Credit Card,2023-10-22 23:31:35
412,John,711.71,Bank Transfer,2023-10-22 23:31:36
170,Emily,647.07,Bank Transfer,2023-10-22 23:31:37
547,David,875.23,Cash,2023-10-22 23:31:38
859,Chris,152.88,Mobile Payment,2023-10-22 23:31:39
138,David,759.44,Cash,2023-10-22 23:31:40
368,Sarah,155.42,Bank Transfer,2023-10-22 23:31:41
69,Chris,271.44,Bank Transfer,2023-10-22 23:31:42
804,John,310.09,Cash,2023-10-22 23:31:43
395,Emma,258.94,Cash,2023-10-22 23:31:44
74,Michael,184.84,Mobile Payment,2023-10-22 23:31:45
38,Alex,471.62,Cash,2023-10-22 23:31:46
862,Emily,138.39,Bank Transfer,2023-10-22 23:31:47
868,Michael,836.03,Bank Transfer,2023-10-22 23:31:48
188,John,511.0,Credit Card,2023-10-22 23:31:49
742,Michael,300.87,Cash,2023-10-22 23:31:50
793,Jessica,961.6,Mobile Payment,2023-10-22 23:31:51
918,Jessica,197.49,Cash,2023-10-22 23:31:52
721,Chris,724.41,Cash,2023-10-22 23:31:53
588,Emily,262.99,Mobile Payment,2023-10-22 23:31:54
438,Alex,239.57,Bank Transfer,2023-10-22 23:31:55
315,Chris,186.81,Cash,2023-10-22 23:31:56
737,John,562.4,Credit Card,2023-10-22 23:31:57
554,John,562.56,Bank Transfer,2023-10-22 23:31:58
54,Alex,942.74,Credit Card,2023-10-22 23:31:59
933,Chris,687.27,Debit Card,2023-10-22 23:32:00
908,Jessica,636.94,Mobile Payment,2023-10-22 23:32:01
688,Jessica,58.02,Cash,2023-10-22 23:32:02
698,John,834.42,Credit Card,2023-10-22 23:32:03
854,Jessica,729.22,Cash,2023-10-22 23:32:04
207,Sarah,655.59,Credit Card,2023-10-22 23:32:05
646,Emily,672.95,Mobile Payment,2023-10-22 23:32:06
891,John,434.97,Debit Card,2023-10-22 23:32:07
194,Michael,129.85,Mobile Payment,2023-10-22 23:32:08
472,Chris,654.23,Mobile Payment,2023-10-22 23:32:09
49,Michael,8.57,Cash,2023-10-22 23:32:10
20,David,143.01,Bank Transfer,2023-10-22 23:32:11
363,Jessica,805.5,Cash,2023-10-22 23:32:12
617,Emma,485.83,Credit Card,2023-10-22 23:32:13
101,Chris,915.79,Credit Card,2023-10-22 23:32:14
288,Alex,15.42,Cash,2023-10-22 23:32:15
469,Chris,972.63,Credit Card,2023-10-22 23:32:16
772,Alex,601.2,Credit Card,2023-10-22 23:32:17
810,Daniel,609.61,Credit Card,2023-10-22 23:32:18
352,Emma,843.27,Bank Transfer,2023-10-22 23:32:19
367,Daniel,868.47,Cash,2023-10-22 23:32:20
235,Sarah,687.72,Mobile Payment,2023-10-22 23:32:21
764,Sarah,651.92,Debit Card,2023-10-22 23:32:22
88,John,293.91,Debit Card,2023-10-22 23:32:23
191,John,393.89,Credit Card,2023-10-22 23:32:24
153,John,235.72,Credit Card,2023-10-22 23:32:25
467,Emily,699.04,Credit Card,2023-10-22 23:32:26
613,Sarah,94.55,Debit Card,2023-10-22 23:32:27
64,Alex,882.33,Mobile Payment,2023-10-22 23:32:28
963,Daniel,219.17,Bank Transfer,2023-10-22 23:32:29
240,Daniel,807.91,Credit Card,2023-10-22 23:32:30
919,Emily,333.44,Mobile Payment,2023-10-22 23:32:31
519,John,633.17,Bank Transfer,2023-10-22 23:32:32
506,Daniel,283.09,Cash,2023-10-22 23:32:33
897,Jessica,397.74,Mobile Payment,2023-10-22 23:32:34
117,Emma,213.15,Bank Transfer,2023-10-22 23:32:35
72,John,77.43,Cash,2023-10-22 23:32:36
384,Daniel,530.26,Cash,2023-10-22 23:32:37
81,Daniel,557.11,Cash,2023-10-22 23:32:38
684,Chris,552.48,Credit Card,2023-10-22 23:32:39
492,John,853.25,Debit Card,2023-10-22 23:32:40
456,Daniel,525.29,Debit Card,2023-10-22 23:32:41
509,Michael,892.97,Credit Card,2023-10-22 23:32:42
842,Emily,298.1,Mobile Payment,2023-10-22 23:32:43
970,John,90.94,Bank Transfer,2023-10-22 23:32:44
733,Daniel,173.36,Mobile Payment,2023-10-22 23:32:45
847,Chris,39.91,Cash,2023-10-22 23:32:46
672,Michael,107.98,Debit Card,2023-10-22 23:32:47
500,Emma,303.22,Mobile Payment,2023-10-22 23:32:48
78,Sarah,337.3,Bank Transfer,2023-10-22 23:32:49
830,Jessica,671.57,Debit Card,2023-10-22 23:32:50
240,Emily,220.29,Debit Card,2023-10-22 23:32:51
73,Sarah,913.89,Debit Card,2023-10-22 23:32:52
838,Michael,242.36,Cash,2023-10-22 23:32:53
744,Alex,326.98,Debit Card,2023-10-22 23:32:54
530,Alex,211.33,Bank Transfer,2023-10-22 23:32:55
821,Jessica,9.38,Debit Card,2023-10-22 23:32:56
906,Jessica,785.52,Bank Transfer,2023-10-22 23:32:57
915,David,949.53,Bank Transfer,2023-10-22 23:32:58
808,Chris,786.82,Credit Card,2023-10-22 23:32:59
426,Emma,908.51,Bank Transfer,2023-10-22 23:33:00
470,Daniel,297.9,Bank Transfer,2023-10-22 23:33:01
286,Alex,764.18,Bank Transfer,2023-10-22 23:33:02
856,Sarah,399.07,Credit Card,2023-10-22 23:33:03
811,David,596.41,Debit Card,2023-10-22 23:33:04
746,Jessica,819.83,Bank Transfer,2023-10-22 23:33:05
390,Emily,339.0,Mobile Payment,2023-10-22 23:33:06
761,John,992.12,Cash,2023-10-22 23:33:07
795,John,481.1,Bank Transfer,2023-10-22 23:33:08
68,Alex,382.16,Debit Card,2023-10-22 23:33:09
608,Michael,505.86,Bank Transfer,2023-10-22 23:33:10
158,Jessica,731.07,Debit Card,2023-10-22 23:33:11
425,Daniel,329.71,Credit Card,2023-10-22 23:33:12
772,Sarah,82.96,Bank Transfer,2023-10-22 23:33:13
694,Chris,347.76,Debit Card,2023-10-22 23:33:14
971,David,259.43,Cash,2023-10-22 23:33:15
798,Emily,690.94,Credit Card,2023-10-22 23:33:16
432,Chris,10.74,Credit Card,2023-10-22 23:33:17
437,Daniel,637.16,Cash,2023-10-22 23:33:18
289,Sarah,410.21,Debit Card,2023-10-22 23:33:19
400,David,365.02,Cash,2023-10-22 23:33:20
62,Emily,589.89,Bank Transfer,2023-10-22 23:33:21
552,Emily,916.71,Bank Transfer,2023-10-22 23:33:22
965,Michael,855.54,Bank Transfer,2023-10-22 23:33:23
456,Daniel,202.92,Bank Transfer,2023-10-22 23:33:24
356,Alex,848.05,Debit Card,2023-10-22 23:33:25
804,Daniel,203.37,Mobile Payment,2023-10-22 23:33:26
20,Michael,513.75,Credit Card,2023-10-22 23:33:27
954,Jessica,598.98,Credit Card,2023-10-22 23:33:28
945,John,766.14,Credit Card,2023-10-22 23:33:29
769,Sarah,786.46,Bank Transfer,2023-10-22 23:33:30
968,Sarah,159.1,Credit Card,2023-10-22 23:33:31
496,Michael,604.24,Debit Card,2023-10-22 23:33:32
282,Michael,541.11,Bank Transfer,2023-10-22 23:33:33
432,Sarah,462.04,Bank Transfer,2023-10-22 23:33:34
344,Chris,943.42,Credit Card,2023-10-22 23:33:35
685,Daniel,924.41,Credit Card,2023-10-22 23:33:36
382,Chris,874.07,Mobile Payment,2023-10-22 23:33:37
692,Chris,18.23,Debit Card,2023-10-22 23:33:38
855,Sarah,503.39,Bank Transfer,2023-10-22 23:33:39
38,Jessica,60.17,Bank Transfer,2023-10-22 23:33:40
262,Jessica,132.15,Cash,2023-10-22 23:33:41
163,Alex,528.51,Bank Transfer,2023-10-22 23:33:42
956,Michael,687.39,Debit Card,2023-10-22 23:33:43
134,Emma,492.46,Bank Transfer,2023-10-22 23:33:44
567,Emma,970.27,Cash,2023-10-22 23:33:45
490,John,419.17,Cash,2023-10-22 23:33:46
429,Jessica,17.29,Mobile Payment,2023-10-22 23:33:47
150,Emily,231.15,Cash,2023-10-22 23:33:48
68,Alex,69.59,Bank Transfer,2023-10-22 23:33:49
63,Chris,164.58,Cash,2023-10-22 23:33:50
169,Chris,950.63,Cash,2023-10-22 23:33:51
161,Emma,698.58,Bank Transfer,2023-10-22 23:33:52
588,David,215.69,Credit Card,2023-10-22 23:33:53
496,Alex,203.19,Mobile Payment,2023-10-22 23:33:54
214,Sarah,285.99,Cash,2023-10-22 23:33:55
713,Emily,817.67,Credit Card,2023-10-22 23:33:56
609,Emily,585.96,Debit Card,2023-10-22 23:33:57
401,Daniel,24.09,Debit Card,2023-10-22 23:33:58
710,Sarah,848.74,Debit Card,2023-10-22 23:33:59
78,Emma,990.17,Debit Card,2023-10-22 23:34:00
41,Sarah,485.21,Credit Card,2023-10-22 23:34:01
717,Emily,72.08,Cash,2023-10-22 23:34:02
481,Sarah,552.52,Bank Transfer,2023-10-22 23:34:03
601,Michael,527.65,Cash,2023-10-22 23:34:04
103,Alex,642.25,Credit Card,2023-10-22 23:34:05
932,Sarah,180.06,Cash,2023-10-22 23:34:06
462,David,784.77,Mobile Payment,2023-10-22 23:34:07
33,Chris,933.44,Mobile Payment,2023-10-22 23:34:08
214,Jessica,495.31,Credit Card,2023-10-22 23:34:09
965,David,559.08,Mobile Payment,2023-10-22 23:34:10
813,Alex,787.21,Bank Transfer,2023-10-22 23:34:11
609,Jessica,511.44,Cash,2023-10-22 23:34:12
263,Emma,602.6,Credit Card,2023-10-22 23:34:13
82,Jessica,569.72,Bank Transfer,2023-10-22 23:34:14
487,Daniel,446.25,Bank Transfer,2023-10-22 23:34:15
394,Emily,599.41,Debit Card,2023-10-22 23:34:16
358,Chris,368.46,Cash,2023-10-22 23:34:17
829,John,914.78,Mobile Payment,2023-10-22 23:34:18
667,Emily,686.73,Mobile Payment,2023-10-22 23:34:19
184,John,340.48,Bank Transfer,2023-10-22 23:34:20
592,Jessica,179.11,Bank Transfer,2023-10-22 23:34:21
460,John,187.11,Bank Transfer,2023-10-22 23:34:22
314,Alex,670.77,Bank Transfer,2023-10-22 23:34:23
853,Daniel,178.04,Credit Card,2023-10-22 23:34:24
206,David,496.16,Debit Card,2023-10-22 23:34:25
763,Emma,881.04,Cash,2023-10-22 23:34:26
290,David,127.37,Credit Card,2023-10-22 23:34:27
553,Alex,275.15,Credit Card,2023-10-22 23:34:28
200,John,483.23,Credit Card,2023-10-22 23:34:29
915,Chris,264.14,Debit Card,2023-10-22 23:34:30
203,Emily,509.47,Bank Transfer,2023-10-22 23:34:31
550,Alex,947.58,Mobile Payment,2023-10-22 23:34:32
409,Emma,865.94,Bank Transfer,2023-10-22 23:34:33
360,Alex,123.07,Bank Transfer,2023-10-22 23:34:34
862,Chris,200.46,Debit Card,2023-10-22 23:34:35
196,Emma,268.05,Mobile Payment,2023-10-22 23:34:36
707,Michael,176.43,Cash,2023-10-22 23:34:37
962,Michael,103.6,Credit Card,2023-10-22 23:34:38
170,Jessica,644.23,Credit Card,2023-10-22 23:34:39
401,Sarah,869.08,Mobile Payment,2023-10-22 23:34:40
757,Daniel,161.28,Debit Card,2023-10-22 23:34:41
732,Michael,652.62,Bank Transfer,2023-10-22 23:34:42
288,John,554.2,Mobile Payment,2023-10-22 23:34:43
236,Sarah,127.4,Bank Transfer,2023-10-22 23:34:44
603,Michael,469.33,Mobile Payment,2023-10-22 23:34:45
299,John,118.95,Mobile Payment,2023-10-22 23:34:46
365,Emily,496.18,Cash,2023-10-22 23:34:47
449,Sarah,153.56,Credit Card,2023-10-22 23:34:48
806,David,125.51,Debit Card,2023-10-22 23:34:49
827,Daniel,378.45,Bank Transfer,2023-10-22 23:34:50
339,Jessica,225.07,Cash,2023-10-22 23:34:51
847,Michael,138.84,Credit Card,2023-10-22 23:34:52
415,David,488.75,Cash,2023-10-22 23:34:53
448,David,436.21,Cash,2023-10-22 23:34:54
529,Chris,771.61,Mobile Payment,2023-10-22 23:34:55
939,Chris,973.01,Credit Card,2023-10-22 23:34:56
201,Daniel,697.76,Bank Transfer,2023-10-22 23:34:57
742,Michael,876.3,Mobile Payment,2023-10-22 23:34:58
384,Jessica,273.65,Bank Transfer,2023-10-22 23:34:59
283,Alex,467.92,Mobile Payment,2023-10-22 23:35:00
542,Chris,869.78,Credit Card,2023-10-22 23:35:01
916,Emily,433.54,Bank Transfer,2023-10-22 23:35:02
225,Chris,821.79,Bank Transfer,2023-10-22 23:35:03
767,John,97.1,Bank Transfer,2023-10-22 23:35:04
860,Daniel,651.62,Debit Card,2023-10-22 23:35:05
141,David,639.61,Mobile Payment,2023-10-22 23:35:06
882,Michael,986.49,Cash,2023-10-22 23:35:07
177,Emma,593.42,Credit Card,2023-10-22 23:35:08
968,Daniel,913.29,Credit Card,2023-10-22 23:35:09
575,Emma,40.75,Cash,2023-10-22 23:35:10
542,Michael,115.69,Bank Transfer,2023-10-22 23:35:11
347,John,41.71,Mobile Payment,2023-10-22 23:35:12
715,Alex,582.23,Cash,2023-10-22 23:35:13
985,Sarah,882.48,Debit Card,2023-10-22 23:35:14
153,Emma,580.8,Cash,2023-10-22 23:35:15
652,Emily,768.93,Credit Card,2023-10-22 23:35:16
114,Emily,851.63,Debit Card,2023-10-22 23:35:17
970,Alex,370.86,Debit Card,2023-10-22 23:35:18
66,Daniel,753.27,Cash,2023-10-22 23:35:19
187,Michael,345.73,Credit Card,2023-10-22 23:35:20
547,Emma,899.13,Mobile Payment,2023-10-22 23:35:21
267,Chris,467.32,Bank Transfer,2023-10-22 23:35:22
272,Emily,848.56,Debit Card,2023-10-22 23:35:23
142,Emma,376.58,Debit Card,2023-10-22 23:35:24
736,Sarah,39.02,Mobile Payment,2023-10-22 23:35:25
712,Sarah,698.84,Bank Transfer,2023-10-22 23:35:26
712,Sarah,168.23,Cash,2023-10-22 23:35:27
571,Alex,412.89,Debit Card,2023-10-22 23:35:28
205,Chris,342.72,Bank Transfer,2023-10-22 23:35:29
210,Daniel,734.97,Credit Card,2023-10-22 23:35:30
895,Sarah,89.89,Credit Card,2023-10-22 23:35:31
45,Emma,179.71,Mobile Payment,2023-10-22 23:35:32
120,Sarah,251.51,Debit Card,2023-10-22 23:35:33
477,David,476.84,Debit Card,2023-10-22 23:35:34
904,Chris,957.16,Mobile Payment,2023-10-22 23:35:35
418,John,215.91,Debit Card,2023-10-22 23:35:36
782,David,86.8,Cash,2023-10-22 23:35:37
744,Chris,688.7,Cash,2023-10-22 23:35:38
595,Chris,409.16,Cash,2023-10-22 23:35:39
623,Emma,808.16,Cash,2023-10-22 23:35:40
332,Michael,293.41,Bank Transfer,2023-10-22 23:35:41
913,Sarah,498.23,Bank Transfer,2023-10-22 23:35:42
450,Emily,694.71,Debit Card,2023-10-22 23:35:43
213,Emily,897.31,Mobile Payment,2023-10-22 23:35:44
67,Jessica,819.61,Bank Transfer,2023-10-22 23:35:45
49,Emma,593.23,Mobile Payment,2023-10-22 23:35:46
513,Emma,528.87,Debit Card,2023-10-22 23:35:47
207,David,675.26,Bank Transfer,2023-10-22 23:35:48
187,Daniel,20.91,Cash,2023-10-22 23:35:49
324,Emily,232.37,Bank Transfer,2023-10-22 23:35:50
758,David,283.07,Bank Transfer,2023-10-22 23:35:51
4,Michael,343.85,Cash,2023-10-22 23:35:52
1,Sarah,174.57,Cash,2023-10-22 23:35:53
744,Chris,821.48,Credit Card,2023-10-22 23:35:54
288,John,682.98,Cash,2023-10-22 23:35:55
165,Sarah,162.98,Mobile Payment,2023-10-22 23:35:56
62,Alex,609.31,Debit Card,2023-10-22 23:35:57
977,Emily,695.35,Credit Card,2023-10-22 23:35:58
124,Daniel,160.42,Debit Card,2023-10-22 23:35:59
661,Sarah,227.8,Bank Transfer,2023-10-22 23:36:00
401,John,789.52,Credit Card,2023-10-22 23:36:01
142,Chris,993.7,Credit Card,2023-10-22 23:36:02
677,Emma,134.59,Mobile Payment,2023-10-22 23:36:03
416,Sarah,882.24,Cash,2023-10-22 23:36:04
259,Emily,55.29,Debit Card,2023-10-22 23:36:05
374,Sarah,398.37,Debit Card,2023-10-22 23:36:06
416,Jessica,371.71,Mobile Payment,2023-10-22 23:36:07
189,Daniel,847.03,Bank Transfer,2023-10-22 23:36:08
687,Jessica,964.46,Credit Card,2023-10-22 23:36:09
958,Sarah,591.25,Cash,2023-10-22 23:36:10
869,Emily,223.13,Cash,2023-10-22 23:36:11
276,John,73.56,Mobile Payment,2023-10-22 23:36:12
242,David,585.12,Credit Card,2023-10-22 23:36:13
118,Alex,898.51,Credit Card,2023-10-22 23:36:14
854,Daniel,268.98,Cash,2023-10-22 23:36:15
494,John,434.71,Debit Card,2023-10-22 23:36:16
291,Emma,100.44,Cash,2023-10-22 23:36:17
558,Emily,779.54,Bank Transfer,2023-10-22 23:36:18
818,Sarah,719.6,Credit Card,2023-10-22 23:36:19
470,Chris,527.25,Debit Card,2023-10-22 23:36:20
924,Alex,399.25,Bank Transfer,2023-10-22 23:36:21
754,Daniel,598.36,Mobile Payment,2023-10-22 23:36:22
319,Jessica,31.69,Cash,2023-10-22 23:36:23
823,David,608.92,Debit Card,2023-10-22 23:36:24
516,Emily,368.73,Mobile Payment,2023-10-22 23:36:25
649,Michael,168.26,Cash,2023-10-22 23:36:26
777,John,155.15,Debit Card,2023-10-22 23:36:27
530,John,897.98,Mobile Payment,2023-10-22 23:36:28
952,David,20.55,Debit Card,2023-10-22 23:36:29
915,John,540.1,Mobile Payment,2023-10-22 23:36:30
512,John,366.39,Debit Card,2023-10-22 23:36:31
735,Chris,168.58,Mobile Payment,2023-10-22 23:36:32
282,Alex,832.05,Debit Card,2023-10-22 23:36:33
472,Jessica,519.55,Credit Card,2023-10-22 23:36:34
90,Alex,47.61,Debit Card,2023-10-22 23:36:35
258,Chris,999.86,Bank Transfer,2023-10-22 23:36:36
157,John,540.2,Debit Card,2023-10-22 23:36:37
168,Michael,389.66,Mobile Payment,2023-10-22 23:36:38
691,Michael,53.76,Cash,2023-10-22 23:36:39
974,Sarah,408.42,Mobile Payment,2023-10-22 23:36:40
355,Daniel,475.48,Debit Card,2023-10-22 23:36:41
162,Daniel,776.38,Mobile Payment,2023-10-22 23:36:42
396,Emily,526.21,Bank Transfer,2023-10-22 23:36:43
43,Alex,563.98,Bank Transfer,2023-10-22 23:36:44
516,Daniel,835.37,Mobile Payment,2023-10-22 23:36:45
762,Alex,350.49,Mobile Payment,2023-10-22 23:36:46
348,Emma,653.66,Bank Transfer,2023-10-22 23:36:47
940,Jessica,752.35,Credit Card,2023-10-22 23:36:48
623,Daniel,681.42,Mobile Payment,2023-10-22 23:36:49
41,Sarah,916.02,Cash,2023-10-22 23:36:50
22,Emily,741.42,Cash,2023-10-22 23:36:51
728,Michael,450.98,Mobile Payment,2023-10-22 23:36:52
170,John,615.5,Credit Card,2023-10-22 23:36:53
587,David,55.54,Credit Card,2023-10-22 23:36:54
954,Jessica,394.01,Credit Card,2023-10-22 23:36:55
28,Daniel,415.21,Credit Card,2023-10-22 23:36:56
782,Emma,376.42,Credit Card,2023-10-22 23:36:57
880,Emily,423.68,Credit Card,2023-10-22 23:36:58
637,Sarah,732.33,Cash,2023-10-22 23:36:59
34,David,945.06,Bank Transfer,2023-10-22 23:37:00
14,Jessica,766.32,Bank Transfer,2023-10-22 23:37:01
580,Chris,478.37,Cash,2023-10-22 23:37:02
490,Sarah,501.9,Cash,2023-10-22 23:37:03
10,John,614.63,Bank Transfer,2023-10-22 23:37:04
172,Sarah,56.36,Bank Transfer,2023-10-22 23:37:05
699,Michael,485.36,Cash,2023-10-22 23:37:06
998,David,267.33,Mobile Payment,2023-10-22 23:37:07
703,Sarah,46.02,Cash,2023-10-22 23:37:08
962,Chris,562.55,Bank Transfer,2023-10-22 23:37:09
200,Chris,701.0,Cash,2023-10-22 23:37:10
25,Emily,485.09,Mobile Payment,2023-10-22 23:37:11
219,John,284.75,Debit Card,2023-10-22 23:37:12
438,David,273.97,Credit Card,2023-10-22 23:37:13
96,Jessica,159.36,Bank Transfer,2023-10-22 23:37:14
402,Jessica,263.4,Mobile Payment,2023-10-22 23:37:15
337,Daniel,999.83,Credit Card,2023-10-22 23:37:16
788,Daniel,361.48,Bank Transfer,2023-10-22 23:37:17
951,John,530.22,Cash,2023-10-22 23:37:18
587,Alex,902.5,Credit Card,2023-10-22 23:37:19
962,Jessica,967.19,Debit Card,2023-10-22 23:37:20
807,Michael,765.56,Mobile Payment,2023-10-22 23:37:21
530,Emma,78.46,Mobile Payment,2023-10-22 23:37:22
444,Emily,90.01,Bank Transfer,2023-10-22 23:37:23
102,Emma,676.09,Cash,2023-10-22 23:37:24
754,David,432.17,Debit Card,2023-10-22 23:37:25
287,Emma,67.47,Credit Card,2023-10-22 23:37:26
383,Chris,863.11,Mobile Payment,2023-10-22 23:37:27
198,Alex,648.85,Debit Card,2023-10-22 23:37:28
583,David,31.71,Bank Transfer,2023-10-22 23:37:29
695,Michael,95.09,Credit Card,2023-10-22 23:37:30
509,David,570.38,Cash,2023-10-22 23:37:31
989,Sarah,881.82,Credit Card,2023-10-22 23:37:32
49,Emily,218.43,Cash,2023-10-22 23:37:33
576,Alex,730.71,Debit Card,2023-10-22 23:37:34
168,Jessica,741.51,Cash,2023-10-22 23:37:35
943,John,577.25,Credit Card,2023-10-22 23:37:36
672,John,42.83,Debit Card,2023-10-22 23:37:37
271,Sarah,307.05,Debit Card,2023-10-22 23:37:38
184,Daniel,600.47,Bank Transfer,2023-10-22 23:37:39
391,Michael,202.52,Mobile Payment,2023-10-22 23:37:40
395,Emily,425.0,Bank Transfer,2023-10-22 23:37:41
555,Emma,806.81,Bank Transfer,2023-10-22 23:37:42
309,Jessica,721.11,Bank Transfer,2023-10-22 23:37:43
815,Alex,897.99,Mobile Payment,2023-10-22 23:37:44
529,David,251.83,Cash,2023-10-22 23:37:45
824,Emily,838.19,Cash,2023-10-22 23:37:46
943,Michael,319.15,Debit Card,2023-10-22 23:37:47
865,David,234.01,Cash,2023-10-22 23:37:48
497,Emma,757.21,Debit Card,2023-10-22 23:37:49
106,David,252.72,Cash,2023-10-22 23:37:50
302,Emily,849.93,Credit Card,2023-10-22 23:37:51
490,Alex,939.16,Debit Card,2023-10-22 23:37:52
928,Chris,496.74,Credit Card,2023-10-22 23:37:53
348,John,261.96,Cash,2023-10-22 23:37:54
24,John,701.36,Cash,2023-10-22 23:37:55
773,David,642.43,Credit Card,2023-10-22 23:37:56
815,Emma,347.2,Bank Transfer,2023-10-22 23:37:57
220,Jessica,10.95,Credit Card,2023-10-22 23:37:58
746,Alex,907.86,Cash,2023-10-22 23:37:59
907,Alex,670.21,Credit Card,2023-10-22 23:38:00
277,Emily,889.29,Bank Transfer,2023-10-22 23:38:01
12,Chris,169.07,Credit Card,2023-10-22 23:38:02
845,Jessica,376.85,Bank Transfer,2023-10-22 23:38:03
135,Daniel,649.27,Bank Transfer,2023-10-22 23:38:04
43,Alex,492.09,Mobile Payment,2023-10-22 23:38:05
672,Sarah,831.9,Cash,2023-10-22 23:38:06
662,John,720.76,Credit Card,2023-10-22 23:38:07
801,Sarah,775.25,Cash,2023-10-22 23:38:08
843,Jessica,594.3,Bank Transfer,2023-10-22 23:38:09
735,Emily,688.25,Bank Transfer,2023-10-22 23:38:10
187,Alex,499.21,Mobile Payment,2023-10-22 23:38:11
821,Emily,982.54,Credit Card,2023-10-22 23:38:12
630,Chris,353.3,Cash,2023-10-22 23:38:13
454,Michael,979.79,Cash,2023-10-22 23:38:14
136,Alex,265.05,Debit Card,2023-10-22 23:38:15
806,Jessica,178.27,Cash,2023-10-22 23:38:16
570,Chris,453.98,Mobile Payment,2023-10-22 23:38:17
700,Emily,168.69,Bank Transfer,2023-10-22 23:38:18
437,Daniel,679.35,Mobile Payment,2023-10-22 23:38:19
342,Emily,294.86,Mobile Payment,2023-10-22 23:38:20
957,Michael,964.29,Credit Card,2023-10-22 23:38:21
182,Emily,225.73,Credit Card,2023-10-22 23:38:22
639,Jessica,761.3,Mobile Payment,2023-10-22 23:38:23
676,John,307.28,Bank Transfer,2023-10-22 23:38:24
612,John,148.28,Cash,2023-10-22 23:38:25
949,Emily,911.96,Cash,2023-10-22 23:38:26
932,John,74.52,Mobile Payment,2023-10-22 23:38:27
543,Emma,104.66,Cash,2023-10-22 23:38:28
27,Daniel,659.58,Mobile Payment,2023-10-22 23:38:29
883,Chris,635.61,Credit Card,2023-10-22 23:38:30
98,David,655.71,Mobile Payment,2023-10-22 23:38:31
200,Emily,927.31,Credit Card,2023-10-22 23:38:32
362,Emma,766.28,Credit Card,2023-10-22 23:38:33
357,John,180.06,Bank Transfer,2023-10-22 23:38:34
957,Sarah,247.07,Mobile Payment,2023-10-22 23:38:35
683,Daniel,611.99,Cash,2023-10-22 23:38:36
434,David,855.73,Bank Transfer,2023-10-22 23:38:37
955,Michael,783.15,Mobile Payment,2023-10-22 23:38:38
14,Sarah,648.13,Debit Card,2023-10-22 23:38:39
782,Michael,445.5,Bank Transfer,2023-10-22 23:38:40
813,John,438.54,Debit Card,2023-10-22 23:38:41
959,Alex,905.98,Debit Card,2023-10-22 23:38:42
779,Alex,155.79,Cash,2023-10-22 23:38:43
810,Jessica,960.87,Mobile Payment,2023-10-22 23:38:44
168,David,299.78,Mobile Payment,2023-10-22 23:38:45
623,Emily,646.26,Bank Transfer,2023-10-22 23:38:46
815,Michael,442.23,Credit Card,2023-10-22 23:38:47
377,Emma,824.22,Credit Card,2023-10-22 23:38:48
214,Alex,33.66,Bank Transfer,2023-10-22 23:38:49
325,Emily,392.7,Cash,2023-10-22 23:38:50
762,Michael,524.72,Mobile Payment,2023-10-22 23:38:51
692,John,206.28,Credit Card,2023-10-22 23:38:52
217,David,672.39,Cash,2023-10-22 23:38:53
876,John,403.03,Debit Card,2023-10-22 23:38:54
650,Emily,678.86,Debit Card,2023-10-22 23:38:55
497,David,966.28,Mobile Payment,2023-10-22 23:38:56
598,Emily,539.12,Credit Card,2023-10-22 23:38:57
875,Sarah,16.89,Mobile Payment,2023-10-22 23:38:58
115,Emily,641.12,Credit Card,2023-10-22 23:38:59
131,Emily,279.62,Bank Transfer,2023-10-22 23:39:00
961,Emily,322.62,Bank Transfer,2023-10-22 23:39:01
305,Daniel,496.4,Debit Card,2023-10-22 23:39:02
873,Chris,945.52,Mobile Payment,2023-10-22 23:39:03
430,John,641.94,Bank Transfer,2023-10-22 23:39:04
933,Emily,594.55,Mobile Payment,2023-10-22 23:39:05
256,Emma,10.53,Mobile Payment,2023-10-22 23:39:06
278,David,266.23,Credit Card,2023-10-22 23:39:07
507,Sarah,115.16,Credit Card,2023-10-22 23:39:08
896,Michael,6.98,Cash,2023-10-22 23:39:09
