Customer ID,Name,Transaction Amount,Transaction Method
7899,Jane,48.87,Credit Card
7900,Emma,605.86,Debit Card
7901,John,550.93,Mobile Payment
7902,Chris,864.84,Bank Transfer
7904,Jane,988.67,Debit Card
7905,Sarah,455.77,Mobile Payment
7907,Emily,512.32,Credit Card
7908,Sarah,175.52,Debit Card
7909,Emily,968.08,Mobile Payment
7913,John,172.25,Credit Card
7916,Kate,636.31,Debit Card
7917,Chris,162.3,Debit Card
7918,Kate,884.54,Bank Transfer
7919,Michael,207.37,Debit Card
7920,Emily,917.7,Bank Transfer
7921,Sarah,371.71,Debit Card
7922,Emily,481.75,Mobile Payment
7923,Jane,566.12,Debit Card
7925,Chris,557.43,Credit Card
7926,Sarah,743.15,Bank Transfer
7927,Sarah,533.15,Mobile Payment
7929,Jane,522.3,Debit Card
7930,John,579.49,Mobile Payment
7931,Alex,274.17,Mobile Payment
7932,Sarah,627.21,Bank Transfer
7933,Sarah,558.17,Mobile Payment
7934,David,231.64,Debit Card
7935,Kate,688.23,Debit Card
7936,David,974.7,Mobile Payment
7937,Emma,822.33,Debit Card
7939,Michael,294.13,Mobile Payment
7940,Michael,460.35,Credit Card
7942,Michael,523.26,Bank Transfer
7943,Chris,422.43,Credit Card
7944,Emily,921.45,Mobile Payment
7946,David,861.43,Mobile Payment
7947,Emma,844.49,Debit Card
7948,David,616.79,Credit Card
7949,David,974.95,Credit Card
7950,Alex,628.1,Debit Card
7951,Jane,255.95,Mobile Payment
7952,Alex,216.78,Mobile Payment
7953,Sarah,651.07,Bank Transfer
7955,Emma,211.9,Debit Card
7956,Jane,734.68,Credit Card
7958,Emma,268.45,Bank Transfer
7959,Alex,109.68,Debit Card
7960,Kate,95.72,Credit Card
7961,John,523.4,Mobile Payment
7962,Emily,784.98,Mobile Payment
7964,Michael,779.37,Debit Card
7965,David,672.05,Debit Card
7967,John,173.26,Mobile Payment
7968,Michael,838.79,Credit Card
7970,Jane,148.35,Credit Card
7971,Chris,597.2,Mobile Payment
7972,Sarah,638.28,Bank Transfer
7973,Emma,697.76,Credit Card
7974,Sarah,317.39,Credit Card
7975,Jane,149.93,Credit Card
7976,Jane,22.04,Credit Card
7978,Emma,337.03,Bank Transfer
7979,Alex,326.27,Mobile Payment
7980,Jane,446.65,Debit Card
7981,Sarah,145.85,Debit Card
7982,Emma,139.52,Bank Transfer
7983,John,94.74,Credit Card
7985,Alex,499.25,Bank Transfer
7986,Sarah,472.71,Credit Card
7987,David,881.18,Bank Transfer
7988,Emily,32.84,Mobile Payment
7989,Sarah,598.01,Credit Card
7990,David,856.88,Debit Card
7991,John,499.48,Mobile Payment
7992,Emma,15.17,Mobile Payment
7993,Chris,234.35,Mobile Payment
7994,John,984.14,Debit Card
7995,Jane,196.99,Credit Card
7997,Emily,10.54,Credit Card
8000,Chris,12.69,Debit Card
8001,Kate,307.7,Mobile Payment
8002,Michael,725.32,Debit Card
8003,Sarah,817.55,Mobile Payment
8004,David,361.99,Debit Card
8005,David,623.13,Debit Card
8006,Kate,485.19,Bank Transfer
8008,Kate,189.95,Debit Card
8009,Emily,832.05,Credit Card
8011,Emma,645.7,Bank Transfer
8012,Emily,698.11,Mobile Payment
8013,Emma,475.13,Mobile Payment
8014,Alex,229.03,Bank Transfer
8015,Emily,676.29,Credit Card
8016,Jane,823.8,Debit Card
8017,John,435.56,Credit Card
8018,Emma,312.47,Debit Card
8019,Sarah,127.79,Mobile Payment
8020,David,860.91,Mobile Payment
8022,David,11.48,Credit Card
8023,Emma,273.07,Credit Card
8024,Emma,638.08,Debit Card
8025,Emily,272.4,Mobile Payment
8026,Sarah,467.51,Credit Card
8027,Emily,716.64,Bank Transfer
8030,Jane,230.96,Mobile Payment
8031,John,670.19,Mobile Payment
8032,David,715.51,Bank Transfer
8033,Kate,806.66,Bank Transfer
8034,Alex,524.92,Debit Card
8035,Sarah,988.72,Bank Transfer
8036,Jane,420.12,Bank Transfer
8037,Kate,954.46,Mobile Payment
8039,David,517.29,Mobile Payment
8040,Michael,821.44,Credit Card
8041,Alex,937.16,Mobile Payment
8042,Michael,748.16,Credit Card
8043,Kate,93.81,Bank Transfer
8044,Michael,434.1,Credit Card
8045,Michael,526.67,Mobile Payment
8047,John,858.53,Mobile Payment
8048,Emily,156.82,Debit Card
8049,Sarah,132.9,Mobile Payment
8050,Kate,682.21,Bank Transfer
8051,Sarah,652.04,Debit Card
8052,Sarah,574.54,Credit Card
8053,Emma,840.64,Mobile Payment
8055,Michael,41.93,Credit Card
8057,Emma,908.23,Mobile Payment
8060,Sarah,799.51,Credit Card
8061,Emily,561.96,Bank Transfer
8062,John,289.38,Debit Card
8063,Jane,218.42,Bank Transfer
8065,John,519.69,Bank Transfer
8066,Jane,474.81,Credit Card
8067,Jane,497.56,Bank Transfer
8068,David,262.94,Credit Card
8069,Kate,988.09,Credit Card
8070,David,522.5,Bank Transfer
8072,Emma,603.63,Bank Transfer
8073,Sarah,600.6,Mobile Payment
8074,Chris,894.16,Credit Card
8075,Emily,182.67,Credit Card
8076,Jane,353.54,Credit Card
8078,Sarah,650.11,Mobile Payment
8080,David,651.63,Debit Card
8081,John,560.72,Mobile Payment
8082,Jane,626.7,Credit Card
8083,Kate,387.32,Bank Transfer
8085,Emily,411.67,Bank Transfer
8086,Emma,245.12,Mobile Payment
8087,Chris,859.59,Debit Card
8088,Kate,664.81,Credit Card
8089,Kate,947.64,Credit Card
8092,Emily,272.12,Bank Transfer
8094,Emily,383.4,Mobile Payment
8095,Jane,764.89,Bank Transfer
8096,Emma,125.14,Credit Card
8097,Alex,933.4,Mobile Payment
8098,Emma,188.25,Debit Card
8099,John,723.0,Credit Card
8100,Emily,922.83,Mobile Payment
8101,Jane,874.2,Mobile Payment
8102,John,505.17,Debit Card
8103,Michael,64.0,Debit Card
8104,Alex,741.87,Bank Transfer
8106,Kate,584.89,Credit Card
8107,Chris,196.93,Debit Card
8111,Emily,716.26,Debit Card
8113,Chris,891.8,Bank Transfer
8114,John,379.44,Mobile Payment
8115,Alex,786.44,Mobile Payment
8116,John,994.2,Bank Transfer
8117,Sarah,636.6,Credit Card
8118,Kate,822.66,Debit Card
8122,Emily,359.36,Bank Transfer
8123,Chris,193.32,Bank Transfer
8124,Kate,284.16,Credit Card
8125,Michael,242.66,Bank Transfer
8126,Jane,437.87,Debit Card
8128,Emily,747.62,Mobile Payment
8129,Alex,871.52,Debit Card
8130,Alex,431.27,Debit Card
8131,John,234.93,Debit Card
8132,Michael,331.84,Mobile Payment
8133,Emma,765.76,Debit Card
8134,David,21.05,Bank Transfer
8135,David,975.77,Credit Card
8137,Michael,470.48,Credit Card
8138,Emma,762.07,Bank Transfer
8139,Emily,788.34,Debit Card
8140,Emma,387.66,Debit Card
8141,Jane,106.19,Bank Transfer
8144,Emily,522.99,Mobile Payment
8145,Sarah,117.2,Debit Card
8146,Sarah,464.0,Credit Card
8147,Alex,424.78,Debit Card
8149,Alex,637.48,Bank Transfer
8151,Jane,845.35,Mobile Payment
8152,Emily,793.42,Debit Card
8153,Michael,833.02,Mobile Payment
8155,Kate,594.02,Debit Card
8156,Emma,246.6,Bank Transfer
8157,Emma,330.41,Mobile Payment
8158,Jane,603.22,Mobile Payment
8159,Emily,668.17,Debit Card
8160,Sarah,127.75,Mobile Payment
8161,Emma,741.8,Mobile Payment
8162,John,322.53,Credit Card
8163,Kate,975.54,Bank Transfer
8164,Sarah,389.67,Bank Transfer
8166,Chris,347.69,Credit Card
8167,Kate,38.68,Bank Transfer
8168,David,212.63,Credit Card
8169,John,505.1,Bank Transfer
8170,Sarah,622.8,Credit Card
8171,Alex,161.08,Credit Card
8172,John,834.92,Bank Transfer
8173,John,112.3,Debit Card
8175,Jane,596.11,Mobile Payment
8177,Emily,486.16,Credit Card
8178,Emma,871.08,Debit Card
8179,Kate,204.51,Debit Card
8180,Chris,618.21,Bank Transfer
8181,Kate,303.91,Credit Card
8182,Michael,400.42,Credit Card
8186,Alex,449.9,Bank Transfer
8188,Michael,617.92,Debit Card
8189,Emma,14.64,Debit Card
8190,Emily,671.43,Bank Transfer
8191,Jane,449.73,Mobile Payment
8192,Sarah,69.07,Bank Transfer
8194,Kate,672.32,Mobile Payment
8195,Alex,985.78,Bank Transfer
8196,John,567.32,Credit Card
8197,Chris,177.34,Credit Card
8198,Jane,733.65,Credit Card
8200,Jane,892.54,Bank Transfer
8201,John,698.12,Mobile Payment
8202,Emily,107.11,Bank Transfer
8205,John,657.2,Credit Card
8208,Kate,593.94,Bank Transfer
8209,Chris,80.06,Mobile Payment
8212,David,306.48,Mobile Payment
8213,Alex,484.32,Credit Card
8215,Emma,933.5,Bank Transfer
8218,John,510.76,Debit Card
8219,John,618.48,Debit Card
8220,Emily,839.09,Debit Card
8221,Alex,983.01,Debit Card
8223,Michael,259.92,Bank Transfer
8224,Jane,392.54,Credit Card
8225,Chris,877.35,Bank Transfer
8226,Emily,822.02,Mobile Payment
8228,Alex,386.91,Credit Card
8229,Jane,543.19,Bank Transfer
8231,Emma,577.26,Bank Transfer
8233,Emma,250.93,Credit Card
8234,John,659.67,Mobile Payment
8235,Michael,867.56,Mobile Payment
8236,Emma,716.05,Credit Card
8237,Emma,923.29,Mobile Payment
8238,David,119.39,Credit Card
8240,Michael,103.16,Mobile Payment
8241,Michael,607.24,Credit Card
8243,Sarah,70.95,Bank Transfer
8244,Kate,228.09,Credit Card
8245,David,179.62,Credit Card
8247,Emily,489.22,Credit Card
8249,Jane,442.41,Debit Card
8250,Jane,516.58,Mobile Payment
8253,Michael,901.91,Credit Card
8254,Kate,862.93,Debit Card
8255,Michael,551.72,Credit Card
8257,Jane,437.88,Debit Card
8259,Emily,229.71,Mobile Payment
8260,Michael,654.12,Mobile Payment
8261,Emma,115.24,Debit Card
8262,Michael,317.5,Bank Transfer
8264,Michael,273.61,Credit Card
8267,David,926.12,Debit Card
8268,Chris,765.49,Mobile Payment
8269,Michael,772.75,Mobile Payment
8270,Sarah,552.18,Credit Card
8271,Alex,450.85,Credit Card
8272,Emily,677.64,Mobile Payment
8273,David,38.39,Debit Card
8274,Sarah,326.93,Credit Card
8275,John,551.51,Mobile Payment
8276,John,857.16,Bank Transfer
8278,Jane,69.84,Debit Card
8279,Emma,222.55,Bank Transfer
8281,Alex,262.89,Mobile Payment
8282,Alex,790.64,Debit Card
8283,John,670.86,Mobile Payment
8284,Sarah,370.65,Debit Card
8285,Jane,773.77,Mobile Payment
8286,Emma,350.85,Bank Transfer
8287,John,375.66,Mobile Payment
8288,Jane,74.3,Mobile Payment
8289,Emily,168.27,Debit Card
8290,David,464.51,Credit Card
8292,David,884.02,Debit Card
8294,Chris,242.89,Mobile Payment
8296,David,735.99,Debit Card
8297,Alex,211.34,Mobile Payment
8298,Alex,154.04,Debit Card
8299,Michael,710.76,Mobile Payment
8301,Alex,398.09,Debit Card
8302,Kate,280.16,Bank Transfer
8303,David,637.64,Credit Card
8304,Emily,205.37,Credit Card
8305,Chris,642.02,Credit Card
8306,Sarah,362.06,Bank Transfer
8307,Michael,112.98,Credit Card
8309,Jane,799.84,Credit Card
8310,Emily,743.8,Debit Card
8311,Michael,397.16,Credit Card
8312,John,190.95,Credit Card
8313,Michael,837.77,Mobile Payment
8314,David,126.1,Credit Card
8315,Michael,149.59,Credit Card
8316,Alex,196.05,Mobile Payment
8319,David,838.63,Mobile Payment
8320,Kate,555.83,Credit Card
8321,Emma,593.13,Bank Transfer
8322,Alex,499.71,Mobile Payment
8323,Chris,826.75,Credit Card
8324,Kate,30.65,Bank Transfer
8325,Alex,509.58,Credit Card
8326,Jane,297.02,Mobile Payment
8328,Emma,723.36,Mobile Payment
8329,David,70.21,Mobile Payment
8330,Sarah,178.52,Credit Card
8331,Michael,518.09,Debit Card
8332,Sarah,251.43,Credit Card
8333,David,388.69,Debit Card
8334,John,915.34,Mobile Payment
8335,Chris,505.73,Debit Card
8336,David,229.34,Debit Card
8337,Chris,487.15,Debit Card
8338,John,397.93,Credit Card
8339,Chris,199.43,Bank Transfer
8340,Jane,744.15,Bank Transfer
8341,Emily,443.97,Bank Transfer
8342,Jane,516.87,Bank Transfer
8344,Jane,245.02,Debit Card
8346,John,823.05,Credit Card
8347,Emily,19.72,Debit Card
8348,Emily,385.93,Credit Card
8350,Emily,477.14,Debit Card
8354,Jane,902.05,Bank Transfer
8355,Alex,407.92,Bank Transfer
8356,Chris,987.56,Bank Transfer
8358,John,284.49,Mobile Payment
8359,Chris,715.41,Debit Card
8360,Emma,94.42,Bank Transfer
8361,Kate,911.22,Credit Card
8363,Sarah,323.21,Credit Card
8364,Alex,349.56,Bank Transfer
8365,Emma,523.57,Mobile Payment
8366,Sarah,776.69,Mobile Payment
8367,David,371.72,Mobile Payment
8368,John,910.71,Credit Card
8369,Kate,170.94,Credit Card
8370,Alex,637.53,Mobile Payment
8371,Emma,320.11,Mobile Payment
8373,Jane,825.24,Mobile Payment
8375,Jane,569.27,Bank Transfer
8376,Kate,646.38,Credit Card
8377,Jane,652.9,Credit Card
8378,Jane,422.88,Credit Card
8379,John,746.45,Debit Card
8380,Sarah,257.73,Mobile Payment
8381,Alex,733.12,Mobile Payment
8382,Sarah,148.39,Bank Transfer
8383,Michael,371.91,Mobile Payment
8384,Sarah,608.98,Mobile Payment
8385,John,161.92,Debit Card
8387,Emily,125.5,Credit Card
8388,Chris,875.51,Debit Card
8389,John,792.33,Bank Transfer
8391,John,558.11,Bank Transfer
8392,Jane,391.59,Mobile Payment
8393,Emma,707.28,Credit Card
8395,Jane,641.69,Mobile Payment
8396,Jane,311.17,Debit Card
8397,Chris,79.74,Debit Card
8398,Emily,89.11,Credit Card
8399,Michael,984.1,Debit Card
8400,Alex,987.47,Mobile Payment
8401,Alex,873.59,Bank Transfer
8402,Emma,165.04,Debit Card
8403,David,441.92,Bank Transfer
8404,Sarah,670.36,Mobile Payment
8405,Alex,100.93,Debit Card
8406,Emily,559.83,Bank Transfer
8407,Sarah,295.67,Mobile Payment
8408,Michael,307.92,Credit Card
8409,Chris,101.69,Mobile Payment
8410,Michael,424.03,Debit Card
8412,Kate,41.33,Bank Transfer
8413,Emma,303.18,Mobile Payment
8414,Emma,641.56,Mobile Payment
8415,Sarah,153.06,Debit Card
8416,Chris,102.95,Mobile Payment
8418,Sarah,827.79,Mobile Payment
8420,John,584.98,Debit Card
8421,John,180.44,Mobile Payment
8423,John,737.0,Debit Card
8425,Alex,39.34,Debit Card
8426,David,388.18,Debit Card
8427,David,295.05,Debit Card
8428,Sarah,899.26,Credit Card
8430,Jane,920.53,Bank Transfer
8431,Jane,374.33,Bank Transfer
8432,Alex,603.67,Debit Card
8434,Emma,660.61,Credit Card
8435,Alex,491.79,Mobile Payment
8436,John,273.59,Mobile Payment
8437,Michael,865.59,Credit Card
8438,Kate,225.52,Bank Transfer
8439,Kate,492.3,Debit Card
8440,Kate,923.86,Credit Card
8441,Kate,780.94,Credit Card
8442,Alex,199.35,Mobile Payment
8443,Jane,676.54,Bank Transfer
8444,Jane,81.18,Mobile Payment
8446,Emma,777.99,Credit Card
8447,Jane,305.64,Credit Card
8448,Michael,671.21,Bank Transfer
8449,Jane,48.37,Credit Card
8450,Jane,920.58,Bank Transfer
8451,David,936.67,Debit Card
8452,Kate,194.88,Mobile Payment
8453,Michael,349.54,Debit Card
8456,Sarah,407.55,Credit Card
8457,Chris,902.75,Mobile Payment
8459,Sarah,628.13,Mobile Payment
8461,Chris,30.08,Credit Card
8463,Chris,947.01,Debit Card
8464,Emma,174.24,Credit Card
8465,Sarah,373.93,Debit Card
8466,Emily,616.32,Bank Transfer
8467,David,802.62,Debit Card
8469,Emily,237.45,Credit Card
8470,Chris,430.91,Credit Card
8471,Emily,734.62,Bank Transfer
8473,David,831.64,Mobile Payment
8475,Michael,991.95,Debit Card
8477,Chris,898.93,Mobile Payment
8479,Alex,576.85,Credit Card
8480,Sarah,643.37,Credit Card
8481,John,803.91,Credit Card
8482,Alex,611.32,Credit Card
8483,Kate,101.16,Debit Card
8484,Michael,584.8,Bank Transfer
8485,Emily,414.05,Credit Card
8486,David,734.59,Debit Card
8487,David,552.87,Mobile Payment
8488,Alex,462.29,Mobile Payment
8489,John,362.17,Debit Card
8491,Kate,160.51,Credit Card
8493,Kate,716.15,Debit Card
8494,Jane,336.04,Mobile Payment
8495,Chris,613.84,Credit Card
8496,Alex,556.8,Credit Card
8497,Emily,419.7,Bank Transfer
8498,Chris,128.61,Debit Card
8499,Alex,590.51,Debit Card
8500,Jane,396.22,Bank Transfer
8501,David,787.06,Bank Transfer
8502,Emma,360.55,Debit Card
8503,Sarah,956.58,Credit Card
8505,Kate,541.59,Mobile Payment
8506,John,750.39,Credit Card
8507,Chris,348.49,Mobile Payment
8508,Sarah,351.66,Credit Card
8509,Jane,658.78,Bank Transfer
8510,Sarah,446.77,Debit Card
8511,Emma,554.31,Mobile Payment
8512,Sarah,758.86,Mobile Payment
8513,David,65.58,Credit Card
8514,John,591.37,Mobile Payment
8515,Alex,880.25,Debit Card
8517,Alex,583.66,Debit Card
8518,Emily,758.96,Bank Transfer
8519,Emma,219.83,Debit Card
8520,Alex,514.19,Credit Card
8521,John,441.79,Debit Card
8523,David,97.08,Debit Card
8524,Chris,561.33,Debit Card
8525,Jane,659.63,Bank Transfer
8526,Kate,773.9,Mobile Payment
8528,Kate,489.16,Credit Card
8529,Jane,820.69,Debit Card
8530,Kate,530.13,Mobile Payment
8531,Emma,249.67,Credit Card
8532,Jane,225.43,Bank Transfer
8533,David,690.46,Credit Card
8534,Sarah,930.6,Bank Transfer
8535,Chris,263.16,Debit Card
8536,Kate,736.57,Bank Transfer
8537,Kate,698.38,Credit Card
8538,Chris,878.32,Mobile Payment
8539,Emily,228.84,Mobile Payment
8540,David,923.49,Bank Transfer
8541,Kate,110.71,Credit Card
8542,David,803.13,Bank Transfer
8543,Chris,975.34,Bank Transfer
8544,Emily,33.7,Bank Transfer
8545,Emily,109.08,Credit Card
8546,Michael,430.79,Mobile Payment
8547,Michael,433.26,Mobile Payment
8548,John,976.39,Credit Card
8550,Michael,978.31,Mobile Payment
8551,Emma,953.26,Credit Card
8552,Kate,158.34,Bank Transfer
8553,Jane,757.63,Mobile Payment
8554,Chris,652.13,Debit Card
8556,Alex,937.73,Mobile Payment
8557,Alex,784.84,Credit Card
8558,Chris,701.25,Debit Card
8559,Sarah,627.24,Bank Transfer
8561,Sarah,593.74,Bank Transfer
8562,Michael,229.17,Bank Transfer
8563,Sarah,800.19,Debit Card
8564,John,608.89,Bank Transfer
8565,Sarah,394.75,Credit Card
8566,Sarah,459.38,Bank Transfer
8568,David,223.06,Debit Card
8570,Emma,460.14,Credit Card
8571,Michael,940.71,Credit Card
8572,Michael,163.12,Bank Transfer
8573,Emily,121.29,Bank Transfer
8574,Sarah,564.91,Debit Card
8575,Chris,781.95,Debit Card
8576,Chris,162.39,Debit Card
8578,Emma,488.39,Mobile Payment
8579,John,118.13,Bank Transfer
8580,Chris,751.7,Debit Card
8581,John,917.26,Debit Card
8582,Kate,772.34,Debit Card
8583,John,922.21,Debit Card
8584,Emma,273.85,Bank Transfer
8585,Michael,162.23,Debit Card
8586,Michael,918.72,Credit Card
8587,Sarah,913.89,Credit Card
8588,Alex,813.58,Bank Transfer
8589,Kate,128.31,Bank Transfer
8590,Michael,13.81,Credit Card
8591,John,282.52,Bank Transfer
8592,John,119.35,Debit Card
8594,Sarah,276.52,Credit Card
8595,Jane,905.73,Debit Card
8596,Emily,994.04,Mobile Payment
8597,Michael,769.88,Credit Card
8598,Michael,973.83,Bank Transfer
8599,Chris,809.52,Debit Card
8600,Chris,869.36,Debit Card
8602,Michael,736.55,Mobile Payment
8603,John,372.96,Mobile Payment
8604,Kate,935.8,Debit Card
8606,Emily,267.23,Credit Card
8607,Chris,231.0,Bank Transfer
8608,Jane,643.9,Mobile Payment
8609,Emily,347.0,Credit Card
8610,Alex,294.9,Debit Card
8611,Chris,36.93,Mobile Payment
8613,Chris,734.43,Bank Transfer
8614,Sarah,289.87,Bank Transfer
8615,Michael,999.87,Credit Card
8616,Kate,551.56,Debit Card
8617,Emily,47.99,Bank Transfer
8618,Jane,766.99,Mobile Payment
8620,Sarah,592.25,Credit Card
8622,Kate,431.79,Bank Transfer
8623,Michael,196.56,Debit Card
8624,Alex,814.55,Bank Transfer
8625,Emma,498.31,Bank Transfer
8626,David,860.51,Debit Card
8627,John,853.47,Credit Card
8628,Chris,216.84,Mobile Payment
8629,David,849.97,Debit Card
8630,Alex,616.3,Credit Card
8632,Alex,766.44,Mobile Payment
8633,Jane,986.52,Credit Card
8634,Jane,677.14,Bank Transfer
8635,David,538.68,Credit Card
8636,Alex,487.1,Bank Transfer
8638,Michael,743.33,Credit Card
8639,Michael,847.75,Debit Card
8641,Emma,932.82,Debit Card
8642,Sarah,745.25,Bank Transfer
8644,Sarah,433.58,Mobile Payment
8645,Michael,674.54,Mobile Payment
8646,Kate,673.02,Credit Card
8647,Chris,950.84,Mobile Payment
8649,Chris,800.09,Debit Card
8650,Alex,874.42,Debit Card
8651,Kate,717.95,Credit Card
8652,John,373.11,Credit Card
8653,Alex,427.83,Mobile Payment
8654,Michael,164.14,Bank Transfer
8655,Kate,413.81,Debit Card
8656,Alex,431.36,Mobile Payment
8657,Kate,249.67,Bank Transfer
8658,Alex,671.4,Mobile Payment
8659,Jane,810.88,Mobile Payment
8660,Jane,884.62,Debit Card
8661,Sarah,928.41,Bank Transfer
8664,David,417.69,Credit Card
8665,Michael,112.07,Mobile Payment
8666,David,600.39,Credit Card
8667,Emily,768.56,Bank Transfer
8668,Alex,55.8,Credit Card
8669,Jane,366.18,Debit Card
8670,David,477.95,Credit Card
8671,Sarah,938.65,Mobile Payment
8673,David,31.01,Credit Card
8674,Emily,247.58,Bank Transfer
8675,Kate,985.65,Debit Card
8676,Chris,538.99,Mobile Payment
8677,Alex,314.74,Debit Card
8679,David,88.34,Bank Transfer
8680,Emily,206.43,Bank Transfer
8681,Michael,75.26,Debit Card
8682,Emma,835.85,Debit Card
8683,David,191.58,Debit Card
8684,Emily,861.42,Mobile Payment
8685,Kate,594.94,Debit Card
8687,David,398.12,Credit Card
8688,Alex,219.46,Bank Transfer
8689,Jane,351.39,Bank Transfer
8690,John,681.05,Debit Card
8694,John,928.76,Debit Card
8696,Kate,269.66,Credit Card
8699,Sarah,726.12,Mobile Payment
8701,Chris,421.55,Bank Transfer
8702,John,687.3,Debit Card
8703,Chris,174.63,Debit Card
8704,Chris,642.98,Mobile Payment
8705,David,797.13,Bank Transfer
8706,David,131.55,Bank Transfer
8707,Chris,536.83,Bank Transfer
8709,Alex,542.51,Credit Card
8710,Kate,571.52,Debit Card
8711,Emma,995.25,Debit Card
8712,Emily,27.12,Bank Transfer
8713,Sarah,48.41,Bank Transfer
8714,Emma,968.08,Debit Card
8715,John,915.48,Mobile Payment
8716,John,754.1,Credit Card
8717,Alex,952.73,Bank Transfer
8718,Alex,565.27,Bank Transfer
8719,Emma,30.62,Bank Transfer
8720,Kate,677.82,Bank Transfer
8721,Jane,970.56,Credit Card
8723,Alex,896.1,Bank Transfer
8724,Kate,77.33,Bank Transfer
8725,Alex,199.65,Credit Card
8726,Emily,913.03,Mobile Payment
8727,Chris,466.74,Debit Card
8728,Chris,924.9,Debit Card
8729,Sarah,842.74,Credit Card
8730,Michael,383.09,Mobile Payment
8731,Kate,180.19,Credit Card
8732,Emily,553.45,Debit Card
8734,Michael,384.11,Debit Card
8735,Sarah,821.99,Bank Transfer
8737,Chris,486.11,Credit Card
8739,Jane,689.89,Bank Transfer
8740,David,891.07,Mobile Payment
8741,John,345.28,Debit Card
8742,Emma,238.63,Debit Card
8743,Alex,402.91,Mobile Payment
8744,Jane,157.19,Bank Transfer
8745,Emma,210.05,Bank Transfer
8747,Alex,347.62,Debit Card
8748,Alex,482.76,Debit Card
8749,Kate,402.97,Bank Transfer
8750,David,929.13,Debit Card
8751,Emma,358.17,Bank Transfer
8752,David,730.42,Credit Card
8753,Alex,704.6,Bank Transfer
8754,Chris,985.0,Debit Card
8755,Sarah,284.7,Credit Card
8757,Emma,197.11,Mobile Payment
8758,David,856.52,Credit Card
8759,Emma,141.19,Bank Transfer
8761,John,475.68,Debit Card
8764,Emily,64.19,Credit Card
8765,Sarah,245.83,Mobile Payment
8766,Jane,291.98,Bank Transfer
8767,Sarah,939.13,Credit Card
8768,David,968.1,Debit Card
8769,Emma,686.54,Bank Transfer
8770,Jane,841.88,Bank Transfer
8771,John,650.88,Mobile Payment
8772,Sarah,497.26,Credit Card
8773,David,381.03,Bank Transfer
8774,Alex,851.7,Debit Card
8775,Alex,908.93,Debit Card
8776,John,713.78,Mobile Payment
8778,David,51.3,Debit Card
8779,Sarah,37.71,Credit Card
8780,Jane,463.74,Mobile Payment
8782,Sarah,650.55,Credit Card
8783,Chris,564.15,Credit Card
8784,Chris,231.57,Credit Card
8785,Emily,282.03,Mobile Payment
8786,Sarah,193.88,Mobile Payment
8787,David,583.21,Debit Card
8788,Emma,50.92,Debit Card
8789,David,252.65,Bank Transfer
8791,Jane,674.89,Mobile Payment
8792,Chris,237.32,Credit Card
8793,Jane,725.82,Mobile Payment
8794,Alex,426.19,Credit Card
8797,Alex,153.53,Mobile Payment
8798,Jane,243.36,Debit Card
8799,David,977.18,Debit Card
8800,John,899.98,Credit Card
8801,Jane,240.09,Bank Transfer
8802,Emily,178.47,Mobile Payment
8803,John,696.88,Bank Transfer
8804,Michael,855.55,Credit Card
8805,Chris,562.83,Mobile Payment
8806,Chris,271.85,Credit Card
8808,Jane,183.12,Bank Transfer
8809,Emily,898.43,Bank Transfer
8810,Emma,748.98,Mobile Payment
8811,Michael,62.52,Credit Card
8812,Chris,653.41,Debit Card
8813,Kate,727.6,Bank Transfer
8817,Alex,150.29,Debit Card
8818,David,644.21,Credit Card
8819,Emma,497.57,Credit Card
8820,Emily,353.68,Debit Card
8821,Jane,420.5,Debit Card
8822,Kate,132.41,Credit Card
8823,John,136.59,Debit Card
8825,Alex,224.29,Mobile Payment
8826,Sarah,192.34,Mobile Payment
8827,Emma,570.57,Mobile Payment
8828,John,969.67,Bank Transfer
8830,Emily,618.43,Mobile Payment
8831,Emma,106.6,Debit Card
8833,John,257.74,Bank Transfer
8834,Emma,152.2,Debit Card
8835,David,191.59,Debit Card
8837,John,674.7,Debit Card
8838,Emma,161.86,Bank Transfer
8840,John,449.39,Debit Card
8841,David,180.21,Bank Transfer
8842,Michael,687.91,Debit Card
8845,John,23.12,Debit Card
8846,Emma,846.84,Credit Card
8847,Kate,610.3,Mobile Payment
8848,Emma,841.55,Debit Card
8849,Emma,243.18,Bank Transfer
8850,Emily,473.11,Credit Card
8851,Alex,418.4,Credit Card
8852,Emma,367.65,Credit Card
8853,Jane,484.9,Bank Transfer
8854,Emily,724.13,Debit Card
8856,Michael,510.58,Credit Card
8857,Emma,845.89,Bank Transfer
8858,Kate,904.58,Bank Transfer
8859,Jane,669.63,Bank Transfer
8860,John,346.21,Mobile Payment
8861,David,16.26,Mobile Payment
8862,Emma,157.25,Bank Transfer
8864,Sarah,15.11,Credit Card
8865,Kate,937.95,Debit Card
8866,David,926.97,Bank Transfer
8867,Alex,476.63,Debit Card
8868,David,735.79,Debit Card
8869,Jane,269.79,Mobile Payment
8870,David,813.89,Debit Card
8871,Sarah,646.3,Mobile Payment
8872,Jane,975.47,Credit Card
8873,Michael,271.01,Mobile Payment
8874,Kate,932.98,Mobile Payment
8875,Alex,997.95,Mobile Payment
8876,Chris,643.63,Debit Card
8877,Sarah,662.67,Bank Transfer
8878,John,229.15,Debit Card
8879,Michael,581.02,Credit Card
8880,Jane,556.32,Bank Transfer
8881,Chris,451.99,Credit Card
8882,Emily,349.51,Mobile Payment
